CountyName,loc_ID,year,yield,Precipitation,SolarRadiation,AverageMax,AverageMin,AvergaeTemperature,W_1_10,W_1_11,W_1_12,W_1_13,W_1_14,W_1_15,W_1_16,W_1_17,W_1_18,W_1_19,W_1_20,W_1_21,W_1_22,W_1_23,W_1_24,W_1_25,W_1_26,W_1_27,W_1_28,W_1_29,W_1_30,W_1_31,W_1_32,W_1_33,W_1_34,W_1_35,W_1_36,W_1_37,W_1_38,W_1_39,W_1_40,W_1_41,W_1_42,W_1_43,W_1_44,W_2_10,W_2_11,W_2_12,W_2_13,W_2_14,W_2_15,W_2_16,W_2_17,W_2_18,W_2_19,W_2_20,W_2_21,W_2_22,W_2_23,W_2_24,W_2_25,W_2_26,W_2_27,W_2_28,W_2_29,W_2_30,W_2_31,W_2_32,W_2_33,W_2_34,W_2_35,W_2_36,W_2_37,W_2_38,W_2_39,W_2_40,W_2_41,W_2_42,W_2_43,W_2_44,W_4_10,W_4_11,W_4_12,W_4_13,W_4_14,W_4_15,W_4_16,W_4_17,W_4_18,W_4_19,W_4_20,W_4_21,W_4_22,W_4_23,W_4_24,W_4_25,W_4_26,W_4_27,W_4_28,W_4_29,W_4_30,W_4_31,W_4_32,W_4_33,W_4_34,W_4_35,W_4_36,W_4_37,W_4_38,W_4_39,W_4_40,W_4_41,W_4_42,W_4_43,W_4_44,W_5_10,W_5_11,W_5_12,W_5_13,W_5_14,W_5_15,W_5_16,W_5_17,W_5_18,W_5_19,W_5_20,W_5_21,W_5_22,W_5_23,W_5_24,W_5_25,W_5_26,W_5_27,W_5_28,W_5_29,W_5_30,W_5_31,W_5_32,W_5_33,W_5_34,W_5_35,W_5_36,W_5_37,W_5_38,W_5_39,W_5_40,W_5_41,W_5_42,W_5_43,W_5_44,State,lat,long,DOMCountyI,PrecipitationLevels,SolarRadiationLevels,AvergaeTemperatureLevels,Yield
kossuth,248,2018,180,3.21189337,409.3506492,9.581681476,-0.587491456,4.49709501,1.969924812,0.285714286,4.954887218,0.541353383,1.421052632,7.586466165,3.496240602,0,6.609022556,7.842105263,0.62406015,4.676691729,3.947368421,3.338345865,2.263157895,16.54887218,11.0075188,3.248120301,3.45112782,5.090225564,1.421052632,1.248120301,2.77443609,4.729323308,7.165413534,5.383458647,12.72180451,0,19.19548872,1,2.857142857,7.721804511,1.090225564,0.203007519,1.436090226,293.2691716,365.1368425,302.0030071,406.2797001,488.2045127,376.0842095,473.6481211,601.4315773,454.30376,327.5067656,414.9894735,360.3969916,398.6045117,390.9774432,338.8150386,257.0827078,334.4120307,399.3263169,391.3624044,386.4060162,426.658646,421.7503734,374.2075191,357.8947359,322.237594,314.1533835,320.2165416,387.3684217,301.7383453,305.2992475,219.4526318,204.5593974,280.1804517,280.7097738,232.3488732,0.639097744,3.969924812,4.330827068,4.12406015,0.639097744,5.082706767,3.635338346,16.94736842,22.90225564,19.09774436,24.03007519,27.27067669,31.81203008,29.22556391,27.93233083,25.46240602,28.15037594,28.27067669,30.41353383,27.59774436,26.26315789,27.5075188,28.15037594,28.68045113,24.7518797,25.87969925,23.78571429,28.13157895,25.38345865,17.62781955,14.70676692,10.87969925,12.42481203,14.18796992,12.2556391,-7.022556391,-5.037593985,-2.293233083,-4.511278195,-10.05639098,-3.037593985,-5.80075188,1.593984962,9.270676692,9.135338346,11.29699248,15.12781955,17.01879699,16.22556391,17.10526316,17.28571429,18.38721805,17.2593985,19.20676692,16.79699248,13.90977444,14.44360902,16.32330827,17.30075188,14.34962406,15.28571429,13.48496241,14.5037594,12.70676692,6.323308271,4.703007519,2.860902256,-0.560150376,0.12406015,0.334586466,iowa,43.1825351,-94.209098,55,P3,S3,T1,Y2
lee,249,2018,201.5,2.005772006,391.1572876,14.51443001,2.716450217,8.615440115,4.111111111,0.761904762,5.380952381,1.968253968,1,1.73015873,0.253968254,0,2.603174603,3.555555556,0.698412698,2.523809524,0.825396825,1.206349206,1.761904762,9.365079365,2.126984127,2.26984127,1.349206349,4.126984127,1.73015873,0.571428571,1.222222222,2.682539683,4.682539683,10,15.0952381,0,4.857142857,2.476190476,10.71428571,11.12698413,1.222222222,0.317460317,5.444444444,281.7523818,354.4380956,333.9682535,334.0190481,498.5904788,399.1873016,415.6952377,501.4349249,407.6698407,409.9555553,366.0190459,367.6444441,404.8253973,430.3238128,363.4793658,294.0952376,371.0476224,428.5460316,422.9079391,373.1809528,407.9238097,400.1015887,398.3238075,338.184129,338.3365103,318.628573,231.6698419,419.1492063,345.3968266,314.6158738,241.8285707,198.6031759,311.5174582,286.5777774,218.9714299,5.682539683,8.746031746,8.071428571,9.396825397,4.69047619,13.46825397,10.52380952,20.70634921,25.96031746,26.23015873,26.18253968,28.96031746,32.22222222,30.26190476,29.99206349,28.78571429,30.0952381,30.76984127,32.65873016,29.30952381,27.52380952,29.34920635,31.41269841,30.36507937,27.8968254,29.6031746,26.07142857,28.31746032,28.88888889,20.73809524,22.01587302,16.72222222,13.35714286,14.84920635,14.22222222,-2.96031746,-2.904761905,-1.825396825,-0.325396825,-7.507936508,1.984126984,-0.174603175,4.817460317,12.11904762,11.84126984,14.81746032,16.79365079,19.08730159,16.76984127,19.44444444,19.65873016,19.73809524,18.67460317,20.23015873,18.52380952,15.8015873,17.32539683,18.84920635,19.0952381,16.75396825,19.37301587,18.55555556,14.15873016,15.78571429,8.96031746,11.67460317,8.214285714,0.714285714,2.69047619,4.404761905,iowa,40.6524894,-91.507313,56,P1,S1,T3,Y2
linn,250,2018,215.3,2.285714286,399.4441567,12.66558441,0.337662338,6.501623376,3.803571429,0.482142857,3.616071429,1.455357143,0.428571429,1.982142857,1.133928571,0,4.758928571,1.9375,5.544642857,3.401785714,3.089285714,8.044642857,1.589285714,10.88392857,7.142857143,0.026785714,4.0625,6.151785714,0.821428571,1.026785714,9.625,4.973214286,8.964285714,10.11607143,14.36607143,0,9.723214286,4.0625,8.9375,9.035714286,0.392857143,0.544642857,3.973214286,321.1999995,404.8571437,385.7714291,349.5428579,466.2285718,377.4857167,394.5714316,529.8285754,406.4857142,385.3714259,372.542858,336.3714273,406.5999993,414.9714285,330.2285718,291.1142853,362.0000004,474.5428565,407.5714283,345.9714291,409.4000015,417.4857131,361.8571429,348.457143,312.3142861,291.000001,257.8571439,424.7428594,319.4857141,313.3999993,198.4857126,213.0857138,316.6571424,277.2285716,223.3714277,2.848214286,7.71875,7.330357143,6.915178571,3.089285714,9.138392857,8.65625,20.48660714,25.30803571,22.25,25.58035714,26.70089286,31.25446429,28.98660714,27.54017857,26.95089286,29.26339286,29.65625,31.30357143,27.25446429,26.375,28.35267857,29.13839286,29.20982143,25.40625,27.52678571,24.71428571,27.93303571,25.95089286,19.10714286,17.88392857,15.6875,12.62946429,14.28125,13.10267857,-6.334821429,-4.571428571,-4.142857143,-3.290178571,-8.508928571,-1.352678571,-2.040178571,1.794642857,10.54464286,9.107142857,12.50892857,14.96428571,17.18303571,14.86160714,17.79464286,18.01785714,18.11607143,15.62946429,18.73660714,17.0625,14.01339286,14.78125,16.98660714,17.49553571,14.59375,17.04910714,16.35714286,12.30357143,13.03125,6.571428571,8.348214286,6.705357143,-0.678571429,0.816964286,2.236607143,iowa,42.0631825,-91.6037932,57,P1,S2,T2,Y3
louisa,251,2018,196.5,2.712430427,386.6597404,13.85157699,1.934137291,7.892857143,5.183673469,1.959183673,3.020408163,2.714285714,0.673469388,2.285714286,0.612244898,0,3.693877551,4.469387755,5.224489796,2.346938776,0.816326531,2.510204082,2.183673469,11.87755102,1.93877551,0,2.06122449,3.653061224,0.142857143,0.183673469,1.795918367,2.244897959,6,18.36734694,11.7755102,0,4.326530612,2,7.979591837,10.04081633,0.775510204,0.265306122,3.816326531,315.8857132,367.020405,335.6734691,325.4204089,455.9673481,401.0448967,389.028571,514.6775519,413.3224506,390.7918384,344.4244911,379.1020421,403.9836737,429.9102036,318.7591824,301.257143,364.4734703,449.7632652,402.6122443,364.2122435,415.1510222,421.746937,379.9510196,345.8612244,327.4448983,306.6122433,225.3061218,424.2938799,341.6163252,314.7102032,217.0775494,200.8816327,305.5673495,287.8040824,221.4530604,5.193877551,8.806122449,8,8.520408163,4.091836735,11.3877551,9.591836735,20.85714286,25.65306122,24.71428571,25.55102041,28.32653061,32.29591837,30.17346939,28.64285714,29.02040816,29.92857143,30.74489796,32.54081633,28.80612245,27.36734694,29.21428571,30.64285714,30.10204082,27.15306122,29.1122449,25.6122449,28.17346939,28.13265306,20.09183673,20.18367347,16.78571429,13.25510204,14.5,13.68367347,-3.826530612,-3.612244898,-2.765306122,-1.153061224,-7.428571429,0.408163265,-0.632653061,3.979591837,11.78571429,10.82653061,13.69387755,15.79591837,18.70408163,15.97959184,18.86734694,19.60204082,19.05102041,17.81632653,19.83673469,18.21428571,15.66326531,16.54081633,18.24489796,18.82653061,15.65306122,18.54081633,18.10204082,13.15306122,14.93877551,7.897959184,10.56122449,8.081632653,0.510204082,1.93877551,4.051020408,iowa,41.206668,-91.2683976,58,P2,S1,T3,Y2
lyon,253,2018,193.1,3.01948052,397.8424245,10.03463203,-0.451298702,4.791666666,3.369047619,1.154761905,4.880952381,1.25,1.785714286,6.857142857,1.761904762,0.023809524,2.785714286,7.988095238,1.357142857,1.702380952,3.976190476,3.726190476,4.083333333,23.4047619,12.21428571,1.821428571,6.821428571,0.428571429,0.964285714,5.619047619,3.583333333,7.726190476,5,1.928571429,6.738095238,0,21.5952381,0.476190476,2.25,8.130952381,0.05952381,0.714285714,2.857142857,259.8476197,345.0666673,308.6857156,397.2190484,476.190478,365.0285694,469.5238084,576.0761915,456.8761913,326.2095226,395.5428572,376.6095234,400.8380933,375.2380952,343.8476192,248.2285728,327.3142876,404.4190481,401.4857127,418.8952397,434.4000008,408.0000015,368.2666666,324.8761898,342.2857134,315.5428567,334.0190482,355.5809515,281.6761911,308.1523797,238.171427,175.3142868,318.742858,281.1809536,208.0761894,0.744047619,4.404761905,5.101190476,5.476190476,0.648809524,5.375,5.732142857,16.6547619,23.17261905,19.4047619,23.66666667,28.28571429,30.93452381,29.53571429,29.48809524,24.03571429,27.8452381,29.05357143,31.20238095,27.9047619,26.3452381,27.43452381,28.64880952,28.22619048,25.03571429,25.41666667,23.73809524,28.26190476,22.78571429,16.41071429,13.75595238,7.892857143,12.6547619,14.99404762,12.20238095,-6.511904762,-4.642857143,-1.619047619,-3.511904762,-10.2202381,-2.958333333,-4.136904762,1.607142857,8.017857143,8.25,10.76190476,15,16.54761905,16.5952381,17.98214286,16.35714286,18.10119048,17.91666667,19.57738095,16.38095238,13.50595238,13.63690476,16.41071429,17.1547619,14.08928571,15.19642857,13.04166667,16.41666667,12.29761905,6.238095238,4.035714286,1.30952381,-1.017857143,0.714285714,0.630952381,iowa,43.3747071,-96.2081917,60,P2,S2,T1,Y2
madison,254,2018,167.4,2.323232323,391.1803761,13.58513709,1.715728715,7.650432901,1.206349206,2,1.920634921,1.587301587,0.19047619,3.206349206,0.333333333,0,7.761904762,3.825396825,3.523809524,0.650793651,6.714285714,2.936507937,6.761904762,2.126984127,13.9047619,0.936507937,1.095238095,0.142857143,0.365079365,0.253968254,1.206349206,2.682539683,7.634920635,10.12698413,17.84126984,0,2.428571429,3.53968254,6.603174603,7.222222222,0.238095238,0.19047619,3.619047619,331.0730155,328.7365074,296.6857157,380.2920646,476.8507947,391.4158749,424.8888884,523.9873061,384.2539678,376.7365088,388.063493,395.3777764,415.4920645,396.3428568,323.8095228,312.6857135,322.9460333,439.9238107,415.3904773,412.4952364,432.8126984,433.7777787,409.1428567,355.3523824,321.7269847,298.5142854,228.5714278,395.4793648,344.5333337,282.4127001,213.6380947,217.2952387,333.3079381,303.6952386,231.3650806,4.928571429,7.936507937,7.253968254,8.80952381,4.246031746,11.8968254,9.285714286,20.75396825,24.8015873,23.3968254,26.12698413,28.75396825,32.33333333,29.78571429,29.24603175,27.57936508,29.13492063,29.98412698,32.81746032,29.38095238,27.73015873,29.85714286,31.42857143,29.92857143,26.53968254,28.55555556,24.38888889,28.32539683,27.55555556,18.50793651,17.0952381,14.0952381,14.58730159,15.62698413,13.99206349,-4.365079365,-3.126984127,-0.650793651,-1.69047619,-8.071428571,0.031746032,-1.626984127,2.928571429,11.49206349,10.69047619,13.26190476,16.07142857,17.07142857,16.85714286,18.76984127,18.28571429,19.11111111,17.73015873,20.37301587,18.00793651,14.8015873,16.03968254,17.38095238,17.74603175,15.84920635,17.3968254,16.36507937,15.11904762,14.28571429,7.880952381,7.547619048,5.952380952,0.507936508,1.079365079,2.412698413,iowa,41.3133406,-94.0167968,61,P1,S1,T3,Y1
mahaska,255,2018,207.9,1.987012987,391.512843,13.56998557,1.30952381,7.43975469,2.111111111,1.650793651,3.444444444,1.523809524,0.111111111,1.825396825,0.174603175,0,4.761904762,4.031746032,2.222222222,2.238095238,1.53968254,2.396825397,9.047619048,8.492063492,7.857142857,0,2.047619048,6.603174603,0.253968254,0.650793651,1.53968254,0.777777778,7.349206349,16.63492063,14.80952381,0,3.444444444,2.285714286,10.41269841,10.01587302,0.111111111,0,4.396825397,304.5587289,363.936507,328.177778,361.1936493,460.7999994,391.3650813,418.3873032,521.9555562,396.8000011,389.6888895,369.777779,356.3174598,414.2730141,415.8476199,313.9047629,291.3523787,335.2888896,457.5492074,410.9206359,374.1968248,415.136508,422.7555561,403.7079354,368.3047602,327.2634917,283.6825399,222.3238106,407.0603168,337.9301574,291.352382,219.3777789,213.3333333,324.6222244,300.088889,228.1142849,4.682539683,8.373015873,7.30952381,7.801587302,3.674603175,11.70634921,9.365079365,21.26984127,25.53968254,23.92857143,25.61904762,28.15873016,32.06349206,29.82539683,29,27.8015873,29.44444444,30.03968254,32.33333333,28.92857143,26.95238095,29.38888889,31.17460317,30.07936508,27.17460317,28.53968254,24.93650794,28.26984127,27.36507937,19.13492063,18.70634921,15.56349206,13.52380952,15.37301587,13.94444444,-4.30952381,-4.119047619,-2.452380952,-2.706349206,-8.325396825,-0.388888889,-1.904761905,3.206349206,11.5,10.65873016,13.24603175,16.54761905,17.76984127,16.34920635,18.5952381,18.57142857,18.81746032,17,19.84126984,17.76190476,14.84920635,15.88095238,17.54761905,17.96825397,15.78571429,17.77777778,17.12698413,14.21428571,14.25396825,7.738095238,8.222222222,7.277777778,0.206349206,1.30952381,3.198412698,iowa,41.314939,-92.6489935,62,P1,S1,T3,Y3
marion,256,2018,190.1,2.072510823,386.1056274,13.68452381,1.716450216,7.700487012,1.892857143,2.214285714,2.892857143,1.880952381,0.023809524,2.464285714,0.30952381,0,5.035714286,3.464285714,2.619047619,2.154761905,2.19047619,2.464285714,9.333333333,6.547619048,11.70238095,0,1.702380952,1.321428571,0.083333333,0.44047619,1.273809524,1.797619048,5.75,13.0952381,16.80952381,0,3.773809524,2.404761905,10.02380952,12.89285714,0.154761905,0.023809524,4.785714286,290.4761912,328.3428557,309.904761,376.5714282,452.990476,398.8952399,425.7142846,519.733333,387.923808,383.5047609,373.104763,374.5142862,427.50476,405.3333324,316.152381,296.9904749,333.1428582,450.209525,412.4190474,391.3523796,421.8285697,427.0095237,407.3142856,356.2666693,322.5904755,285.4476191,220.5333345,399.5428576,334.285713,285.1047605,217.0666666,217.4095234,327.847617,300.6857136,219.4666655,4.821428571,8.107142857,7.279761905,8.392857143,3.952380952,11.89880952,9.928571429,21.30357143,25.38690476,23.69642857,25.76190476,28.6547619,31.98214286,29.71428571,29.2202381,27.63095238,29.3452381,29.95238095,32.5297619,29.26190476,27.36904762,29.95238095,31.55357143,30.19642857,27.26785714,28.73809524,24.82142857,28.44642857,27.30952381,18.75595238,18.21428571,15.33928571,14.04761905,15.5952381,13.91071429,-4.089285714,-3.416666667,-1.720238095,-2.273809524,-8,-0.053571429,-1.345238095,3.595238095,11.83928571,10.88095238,13.46428571,16.69047619,17.70833333,16.74404762,18.73809524,18.51785714,18.95833333,17.51190476,20.14880952,18.04761905,15.24404762,16.24404762,17.85119048,18.16071429,16.16666667,17.73214286,17.01190476,14.88095238,14.39285714,7.976190476,8.089285714,7.011904762,0.69047619,1.714285714,3.386904762,iowa,42.0341658,-91.5976773,63,P1,S1,T3,Y2
marshall,257,2018,226,2.40981241,398.0836942,12.25901876,0.554112555,6.406565657,2.253968254,2.174603175,4.53968254,1.920634921,0.317460317,3.571428571,0.714285714,0,5.936507937,2.444444444,2.634920635,2.619047619,1.968253968,3.746031746,8.285714286,9.301587302,12.95238095,2.063492063,1.841269841,5.761904762,1,0.333333333,8.761904762,2.793650794,7.142857143,18.96825397,14.96825397,0,5.873015873,4.793650794,7.349206349,7.984126984,0.46031746,0.380952381,3.904761905,316.9015847,377.701587,350.2222225,357.8412698,495.2888915,399.9999995,396.5968265,527.8476223,383.4920618,376.7365081,396.2920627,351.5936538,409.9555562,404.0634909,329.2952372,292.1142852,336.7111114,435.7587314,405.8920651,370.3873027,414.3746042,435.2507944,373.6380964,335.3904748,333.5111113,293.5365068,250.9206359,412.1396862,320.3047619,289.5238113,197.9428585,214.8063476,323.5047586,301.7142843,234.5650806,3.023809524,6.952380952,6.198412698,6.134920635,3.071428571,8.992063492,7.952380952,20.57936508,23.99206349,22.06349206,25.88888889,27.64285714,32.03174603,29.67460317,28.37301587,27.19047619,28.54761905,29.16666667,31.38095238,27.92063492,26.24603175,28.42063492,29.44444444,28.72222222,25.6031746,27.38095238,24.03174603,28.25396825,26.18253968,17.96825397,16.37301587,14.33333333,13.25396825,14.91269841,13.34920635,-5.634920635,-4.214285714,-2.888888889,-3.619047619,-8.857142857,-1.928571429,-2.341269841,2.412698413,10.74603175,9.833333333,12.58730159,15.97619048,17.53968254,15.92857143,17.68253968,17.93650794,18.41269841,16.72222222,19.42857143,17.37301587,14.29365079,14.99206349,16.92063492,17.73809524,14.85714286,16.88095238,16.11904762,13.85714286,13.71428571,7.325396825,7.047619048,6.30952381,-0.063492063,0.841269841,1.96031746,iowa,42.0378125,-92.9915704,64,P2,S2,T2,Y3
mitchell,259,2018,193.4,3.845454546,418.393766,9.498701298,-1.088311688,4.205194805,2.071428571,0,3.257142857,1.157142857,1.6,9.714285714,2.957142857,0,13.95714286,7.442857143,0.142857143,3.742857143,2.471428571,16.77142857,0.442857143,9.757142857,6.814285714,2.828571429,4.685714286,4.685714286,0.642857143,1.171428571,3.914285714,2.185714286,4.914285714,11.25714286,10.82857143,0,18.02857143,1.285714286,4.5,9.014285714,2.8,0.528571429,2.542857143,321.279999,392.5485718,372.2971433,395.7942858,469.4857138,356.1599995,460.9828557,608.3200021,457.3714303,338.0571409,430.0342841,327.7714292,390.5828583,390.1714273,336.6399985,260.5257153,347.3828583,413.6685699,387.565717,378.1942873,426.0571429,408.8228568,372.7085713,371.6114288,319.4057155,290.1028575,302.6285703,396.2971422,284.7999996,308.3885742,196.0685706,222.7657138,269.1657155,260.3428556,229.4857158,0.107142857,4.114285714,5.15,4.2,-0.192857143,4.471428571,4.35,17.22142857,22.44285714,18.75,23.87142857,25.98571429,30.32857143,27.49285714,26.50714286,24.89285714,27.85714286,27.85,29.6,26.18571429,25.29285714,26.42142857,27.52142857,28.40714286,24.22857143,25.35,22.96428571,27.35,23.59285714,16.76428571,14.08571429,12.00714286,11.23571429,12.44285714,11.07142857,-8.107142857,-5.621428571,-3.8,-5.028571429,-10.69285714,-3.321428571,-5.078571429,1.071428571,9.65,8.35,10.60714286,14.58571429,16.80714286,14.51428571,16.92142857,16.94285714,17.95714286,16.58571429,18.85,16.42142857,13.7,14.22142857,16.12857143,17.07857143,14.27857143,15.42857143,13.6,13.67857143,12.26428571,5.671428571,5.292857143,3.428571429,-1.392857143,-0.021428571,0.128571429,iowa,43.342033,-92.7840209,66,P3,S3,T1,Y2
monona,260,2018,181.5,2.686313686,390.1410593,12.84115884,0.896103896,6.868631369,2.857142857,2.989010989,3.747252747,1.10989011,0.450549451,0.857142857,1.076923077,0.417582418,9.967032967,1.736263736,4.340659341,2.879120879,5.065934066,2.725274725,2.373626374,9.747252747,11.79120879,2.78021978,3.285714286,0.340659341,1.747252747,1.824175824,3.648351648,4.10989011,15.01098901,3.318681319,8.626373626,0,7.10989011,3.241758242,2.747252747,6.538461538,0.89010989,0.626373626,2.351648352,305.7230778,326.118682,300.2725281,383.1208813,485.0637361,427.6395587,457.2835177,511.7186813,363.7450558,377.1428585,353.7230752,374.6109908,418.2857143,389.8373634,344.7560425,277.8373631,324.079121,424.0175818,409.3890113,425.4945065,400.703297,415.1912096,389.5560432,344.5098909,323.6219779,303.8945038,312.9318695,384.1054949,342.9626359,264.4043959,219.0769224,205.5736268,317.5032974,291.5516482,230.8219775,4.164835165,6.978021978,7.565934066,8.549450549,3.32967033,10.67032967,9.423076923,20.35164835,23.58791209,22.70879121,23.92307692,29.1978022,31.7967033,30.53296703,30.5,26.11538462,28.95604396,29.91208791,31.85164835,28.71428571,26.8956044,28.85164835,29.65384615,28.62637363,25.1978022,26.63736264,24.1978022,28.76373626,27.25274725,17.64285714,15.65934066,10.86263736,15.23076923,16.24175824,13.5,-4.637362637,-3.071428571,-0.159340659,-2.153846154,-8.857142857,-1.774725275,-2.620879121,1.642857143,10.05494505,9.489010989,11.94505495,15.81868132,16.8021978,16.57692308,19.07692308,16.98901099,18.8956044,17.64835165,19.79120879,16.75824176,14.07142857,14.66483516,16.57692308,16.95604396,14.45604396,16.04395604,14.31318681,15.57142857,13.25824176,7.703296703,6.005494505,3.472527473,-0.071428571,1.021978022,0.456043956,iowa,42.0218737,-95.9356631,67,P2,S1,T2,Y2
monroe,261,2018,167,1.91991342,387.9134202,13.99891775,1.696969697,7.847943723,2.404761905,1.166666667,2.595238095,1.619047619,0.166666667,1.904761905,0.285714286,0,4.19047619,3.357142857,3.428571429,2.095238095,1.833333333,1.642857143,5.666666667,5.880952381,8.904761905,0,2.333333333,0.119047619,0.833333333,0.095238095,0.880952381,0.904761905,7.047619048,12.5,13.11904762,0,2.738095238,2.047619048,10.61904762,12.02380952,0.30952381,0,4.285714286,276.7238105,329.5999974,309.4095201,370.0571434,471.0095251,400.3047627,437.942858,521.2190443,395.352385,403.1238124,352.3047638,371.1999995,415.6952369,415.7714284,328.3809535,297.2952387,339.5047647,454.6285706,417.6761911,406.3999997,417.3714287,434.0571463,411.8095245,366.3999964,327.238096,271.1619041,216.2285708,405.3333348,344.1523772,296.4571421,225.4476213,214.1714296,321.7523811,300.7999965,225.4476169,5.380952381,8.357142857,7.428571429,8.619047619,3.869047619,12.88095238,9.988095238,21.33333333,25.76190476,24.70238095,25.66666667,28.41666667,32.04761905,29.79761905,29.47619048,27.78571429,29.72619048,30.26190476,32.80952381,29.61904762,27.75,30.02380952,32.13095238,30.53571429,27.5952381,29.08333333,24.95238095,27.89285714,27.72619048,19.33333333,19.23809524,15.92857143,13.75,15.4047619,14.03571429,-3.904761905,-3.666666667,-1.714285714,-1.94047619,-8.130952381,0.571428571,-1.797619048,3.452380952,11.69047619,10.66666667,13.44047619,16.55952381,17.64285714,16.4047619,18.89285714,18.54761905,18.89285714,17.33333333,19.85714286,18.10714286,15.10714286,16.16666667,17.83333333,17.88095238,15.98809524,18.17857143,17.33333333,14.10714286,14.58333333,7.892857143,8.69047619,7.44047619,0.392857143,1.428571429,3.214285714,iowa,41.0142519,-92.8792544,68,P1,S1,T3,Y1
montgomery,262,2018,191.6,1.616883117,387.1844155,14.37094156,1.971590909,8.171266234,0.410714286,2.446428571,1.678571429,2.410714286,0.107142857,1.660714286,0.053571429,0.196428571,6.053571429,2.142857143,0.625,0.857142857,9.285714286,1.821428571,5.625,10.30357143,5.285714286,0.553571429,3.178571429,2.678571429,2.625,0.857142857,0.553571429,6.642857143,14.69642857,8.357142857,13.82142857,0,4.267857143,2.428571429,4.660714286,11.39285714,0.642857143,0.803571429,2.232142857,328.3428579,307.8857164,271.4857131,371.8857141,469.4285703,393.4857121,416.2857132,524.5142866,376.6857155,405.5428576,393.485714,392.2857148,418.4571435,400.4571413,342.400001,298.0571431,362.6857139,432.0000011,418.5714302,387.4285728,404.2285712,415.4857145,418.114284,341.5428573,309.4285731,302.8571448,232.0571428,398.2285707,359.7142852,287.7142848,219.7142854,205.3714279,322.8571409,293.5428559,236.8571412,6.392857143,9,8.526785714,8.955357143,4.089285714,13.33928571,10.11607143,21.49107143,24.86607143,25.07142857,26.23214286,29.47321429,32.29464286,29.76785714,30.48214286,27.25892857,29.91964286,29.89285714,32.78571429,28.91071429,27.41964286,29.07142857,31.3125,28.99107143,25.58035714,28.5625,24.64285714,28.34821429,28.74107143,19.13392857,16.94642857,13.60714286,15.21428571,16.20535714,14.58035714,-3.419642857,-3.026785714,0.901785714,-1.508928571,-8.6875,-0.151785714,-1.107142857,3.178571429,11.41071429,10.58928571,13.50892857,16.4375,17.10714286,16.67857143,19.69642857,17.73214286,19.03571429,17.67857143,20.05357143,17.98214286,14.84821429,15.73214286,17.3125,17.76785714,15.49107143,17.54464286,16.58928571,15.41071429,14.28571429,8.196428571,7.553571429,5.75,0.776785714,1.714285714,2.276785714,iowa,41.0166807,-95.1753285,69,P1,S1,T3,Y2
muscatine,263,2018,209.5,2.454545455,392.8935067,13.57034632,1.691558442,7.630952381,4.714285714,1.404761905,3.30952381,2.642857143,0.571428571,2.285714286,0.5,0,5.547619048,4.19047619,1.833333333,2.666666667,3.261904762,4.5,2.571428571,14.76190476,1.833333333,0,2.452380952,4.619047619,0.166666667,0.095238095,2.619047619,3.047619048,7.80952381,16.57142857,14.61904762,0,3.642857143,1.666666667,10.54761905,9.904761905,0.571428571,0.380952381,3.761904762,314.7428563,398.476193,368.5333337,324.7999994,454.1714318,386.438094,399.6190465,517.561902,416.1523815,381.1047628,360.2285723,378.2857154,387.8857153,430.0952403,310.8571403,305.6761903,368.2285727,455.1619059,401.8285697,350.5523827,419.6571445,428.1904755,369.9809527,333.9428551,324.114288,299.0476187,233.5238081,425.5238073,339.1238065,319.2380952,208.5333326,209.5238095,308.4190478,278.5523812,221.4857138,4.535714286,8.857142857,7.869047619,8.023809524,3.904761905,10.52380952,9.523809524,20.69047619,25.95238095,23.83333333,25.55952381,28.29761905,31.88095238,29.86904762,28.32142857,28.52380952,29.9047619,30.5,32.22619048,28.30952381,27.25,29.23809524,30.22619048,29.89285714,26.76190476,28.69047619,25.25,28.17857143,27.28571429,19.85714286,19.71428571,16.73809524,13.1547619,14.26190476,13.57142857,-4.369047619,-3.797619048,-3.130952381,-1.583333333,-7.595238095,0.047619048,-0.714285714,3.714285714,11.88095238,10.54761905,13.60714286,15.5952381,18.5,15.67857143,18.75,19.1547619,18.86904762,17.3452381,19.51190476,18.05952381,15.30952381,16.20238095,17.9047619,18.6547619,15.45238095,18.22619048,17.72619048,12.96428571,14.3452381,7.392857143,10.20238095,7.583333333,0.142857143,1.833333333,3.916666667,iowa,41.424473,-91.0432051,70,P2,S1,T3,Y3
